# Description: This file contains daily global mean near-surface (2m) air temperature
#  data from ERA5 from 1940 to 2026 as well as daily temperature anomalies relative to
#  the 1991-2020 reference period.
# Data source: The original ERA5 gridded hourly data used to generate the time series can be
#  downloaded from the C3S Climate Data Store (CDS) at the following link:
#  https://cds.climate.copernicus.eu/datasets/reanalysis-era5-single-levels
# Data availability: The ERA5 data available in the CDS are updated with a 5-day delay (120 hours)
#  behind real-time. Note that the time series below includes values based on ERA5 data not yet
#  available in the CDS (for days 2 to 5 behind real-time).
# Status: Can be preliminary or final. If preliminary, the values will likely change (slightly)
#  once the final ERA5 data for the day are available (typically 3 days behind real-time).
# Columns:
#  2t: Daily mean absolute temperature based on hourly values from 00 to 23 UTC
#  clim_91-20: Daily climatology for 1991-2020
#  ano_91-20: Daily anomaly relative to the 1991-2020 daily climatology
#  status: Preliminary or final
# Units: deg. C
# Last updated: 27 Jul 2026
date,2t,clim_91-20,ano_91-20,status
1965-04-29,14.134,14.789,-0.656,FINAL
1965-04-30,14.184,14.819,-0.635,FINAL
1965-05-01,14.202,14.849,-0.646,FINAL
1965-05-02,14.215,14.878,-0.663,FINAL
1965-05-03,14.246,14.907,-0.661,FINAL
1965-05-04,14.242,14.936,-0.694,FINAL
1965-05-05,14.238,14.965,-0.727,FINAL
1965-05-06,14.265,14.993,-0.728,FINAL
1965-05-07,14.350,15.021,-0.672,FINAL
1965-05-08,14.436,15.050,-0.613,FINAL
1965-05-09,14.532,15.078,-0.546,FINAL
1965-05-10,14.609,15.105,-0.496,FINAL
1965-05-11,14.617,15.133,-0.516,FINAL
1965-05-12,14.623,15.161,-0.538,FINAL
1965-05-13,14.631,15.188,-0.557,FINAL
1965-05-14,14.681,15.215,-0.535,FINAL
1965-05-15,14.678,15.243,-0.565,FINAL
1965-05-16,14.667,15.270,-0.603,FINAL
1965-05-17,14.581,15.297,-0.716,FINAL
1965-05-18,14.524,15.324,-0.800,FINAL
1965-05-19,14.539,15.351,-0.812,FINAL
1965-05-20,14.551,15.378,-0.827,FINAL
1965-05-21,14.623,15.405,-0.782,FINAL
1965-05-22,14.701,15.432,-0.731,FINAL
1965-05-23,14.749,15.459,-0.710,FINAL
1965-05-24,14.776,15.486,-0.710,FINAL
1965-05-25,14.864,15.512,-0.648,FINAL
1965-05-26,14.949,15.539,-0.590,FINAL
1965-05-27,15.048,15.566,-0.518,FINAL
1965-05-28,15.146,15.592,-0.446,FINAL
1965-05-29,15.149,15.618,-0.469,FINAL
1965-05-30,15.088,15.644,-0.556,FINAL
1965-05-31,15.048,15.670,-0.623,FINAL
1965-06-01,15.125,15.696,-0.571,FINAL
1965-06-02,15.226,15.721,-0.495,FINAL
1965-06-03,15.200,15.746,-0.546,FINAL
1965-06-04,15.183,15.771,-0.588,FINAL
1965-06-05,15.163,15.795,-0.632,FINAL
1965-06-06,15.100,15.819,-0.719,FINAL
1965-06-07,15.087,15.842,-0.755,FINAL
1965-06-08,15.166,15.864,-0.698,FINAL
1965-06-09,15.271,15.886,-0.616,FINAL
1965-06-10,15.311,15.907,-0.596,FINAL
1965-06-11,15.326,15.928,-0.602,FINAL
1965-06-12,15.320,15.948,-0.628,FINAL
1965-06-13,15.328,15.967,-0.639,FINAL
1965-06-14,15.448,15.985,-0.537,FINAL
1965-06-15,15.489,16.003,-0.514,FINAL
1965-06-16,15.502,16.020,-0.518,FINAL
1965-06-17,15.443,16.035,-0.592,FINAL
1965-06-18,15.414,16.050,-0.636,FINAL
1965-06-19,15.370,16.064,-0.694,FINAL
1965-06-20,15.375,16.078,-0.703,FINAL
1965-06-21,15.353,16.090,-0.737,FINAL
1965-06-22,15.301,16.102,-0.800,FINAL
1965-06-23,15.317,16.112,-0.796,FINAL
1965-06-24,15.264,16.122,-0.859,FINAL
1965-06-25,15.243,16.131,-0.888,FINAL
1965-06-26,15.301,16.140,-0.839,FINAL
1965-06-27,15.303,16.148,-0.844,FINAL
1965-06-28,15.382,16.155,-0.773,FINAL
1965-06-29,15.471,16.161,-0.690,FINAL
1965-06-30,15.509,16.167,-0.658,FINAL
1965-07-01,15.529,16.173,-0.644,FINAL
1965-07-02,15.586,16.178,-0.592,FINAL
1965-07-03,15.687,16.183,-0.496,FINAL
1965-07-04,15.719,16.187,-0.468,FINAL
1965-07-05,15.659,16.191,-0.532,FINAL
1965-07-06,15.639,16.195,-0.556,FINAL
1965-07-07,15.599,16.199,-0.600,FINAL
1965-07-08,15.601,16.202,-0.602,FINAL
1965-07-09,15.613,16.206,-0.593,FINAL
1965-07-10,15.604,16.209,-0.605,FINAL
1965-07-11,15.549,16.213,-0.663,FINAL
1965-07-12,15.566,16.216,-0.650,FINAL
1965-07-13,15.652,16.220,-0.568,FINAL
1965-07-14,15.704,16.223,-0.519,FINAL
1965-07-15,15.696,16.227,-0.530,FINAL
1965-07-16,15.633,16.230,-0.597,FINAL
1965-07-17,15.487,16.234,-0.746,FINAL
1965-07-18,15.464,16.237,-0.773,FINAL
1965-07-19,15.473,16.241,-0.768,FINAL
1965-07-20,15.479,16.244,-0.765,FINAL
1965-07-21,15.536,16.248,-0.711,FINAL
1965-07-22,15.582,16.251,-0.669,FINAL
1965-07-23,15.638,16.254,-0.617,FINAL
1965-07-24,15.657,16.257,-0.600,FINAL
1965-07-25,15.612,16.260,-0.648,FINAL
1965-07-26,15.587,16.262,-0.675,FINAL
1965-07-27,15.554,16.264,-0.710,FINAL
1965-07-28,15.551,16.265,-0.714,FINAL
1965-07-29,15.526,16.266,-0.740,FINAL
1965-07-30,15.601,16.267,-0.665,FINAL
1965-07-31,15.700,16.266,-0.566,FINAL
1965-08-01,15.797,16.265,-0.469,FINAL
1965-08-02,15.807,16.264,-0.457,FINAL
1965-08-03,15.758,16.261,-0.503,FINAL
1965-08-04,15.606,16.258,-0.652,FINAL
1965-08-05,15.562,16.254,-0.691,FINAL
1965-08-06,15.466,16.249,-0.783,FINAL
1965-08-07,15.421,16.243,-0.822,FINAL
1965-08-08,15.419,16.235,-0.817,FINAL
1965-08-09,15.425,16.227,-0.803,FINAL
1965-08-10,15.386,16.218,-0.832,FINAL
1965-08-11,15.365,16.208,-0.843,FINAL
1965-08-12,15.341,16.197,-0.856,FINAL
1965-08-13,15.359,16.185,-0.826,FINAL
1965-08-14,15.427,16.172,-0.745,FINAL
1965-08-15,15.413,16.158,-0.745,FINAL
1965-08-16,15.460,16.144,-0.683,FINAL
1965-08-17,15.455,16.128,-0.673,FINAL
1965-08-18,15.402,16.111,-0.709,FINAL
1965-08-19,15.364,16.094,-0.730,FINAL
1965-08-20,15.359,16.076,-0.717,FINAL
1965-08-21,15.395,16.057,-0.662,FINAL
1965-08-22,15.451,16.037,-0.586,FINAL
1965-08-23,15.488,16.017,-0.529,FINAL
1965-08-24,15.417,15.997,-0.580,FINAL
1965-08-25,15.441,15.976,-0.535,FINAL
1965-08-26,15.442,15.954,-0.512,FINAL
1965-08-27,15.378,15.932,-0.554,FINAL
1965-08-28,15.318,15.910,-0.592,FINAL
1965-08-29,15.280,15.887,-0.608,FINAL
1965-08-30,15.223,15.865,-0.642,FINAL
1965-08-31,15.197,15.842,-0.645,FINAL
1965-09-01,15.161,15.818,-0.657,FINAL
1965-09-02,15.075,15.795,-0.719,FINAL
1965-09-03,15.001,15.771,-0.770,FINAL
1965-09-04,14.879,15.748,-0.869,FINAL
1965-09-05,14.813,15.724,-0.911,FINAL
1965-09-06,14.817,15.700,-0.883,FINAL
1965-09-07,14.886,15.676,-0.790,FINAL
1965-09-08,14.912,15.652,-0.740,FINAL
1965-09-09,14.940,15.627,-0.688,FINAL
1965-09-10,14.892,15.603,-0.711,FINAL
1965-09-11,14.801,15.578,-0.777,FINAL
1965-09-12,14.748,15.553,-0.805,FINAL
1965-09-13,14.746,15.528,-0.782,FINAL
1965-09-14,14.773,15.502,-0.729,FINAL
1965-09-15,14.756,15.477,-0.721,FINAL
1965-09-16,14.708,15.450,-0.743,FINAL
1965-09-17,14.623,15.424,-0.801,FINAL
1965-09-18,14.602,15.397,-0.796,FINAL
1965-09-19,14.642,15.370,-0.728,FINAL
1965-09-20,14.670,15.342,-0.672,FINAL
1965-09-21,14.680,15.314,-0.634,FINAL
1965-09-22,14.706,15.285,-0.579,FINAL
1965-09-23,14.734,15.256,-0.522,FINAL
1965-09-24,14.670,15.226,-0.556,FINAL
1965-09-25,14.528,15.196,-0.668,FINAL
1965-09-26,14.437,15.165,-0.728,FINAL
1965-09-27,14.435,15.133,-0.698,FINAL
1965-09-28,14.425,15.101,-0.676,FINAL
1965-09-29,14.358,15.068,-0.710,FINAL
1965-09-30,14.302,15.035,-0.733,FINAL
1965-10-01,14.225,15.001,-0.776,FINAL
1965-10-02,14.139,14.967,-0.828,FINAL
1965-10-03,14.126,14.932,-0.806,FINAL
1965-10-04,14.130,14.896,-0.766,FINAL
1965-10-05,14.123,14.861,-0.738,FINAL
1965-10-06,14.088,14.824,-0.736,FINAL
1965-10-07,14.147,14.788,-0.641,FINAL
1965-10-08,14.193,14.751,-0.558,FINAL
1965-10-09,14.095,14.714,-0.619,FINAL
1965-10-10,13.950,14.676,-0.726,FINAL
1965-10-11,13.886,14.638,-0.752,FINAL
1965-10-12,13.871,14.600,-0.729,FINAL
1965-10-13,13.906,14.562,-0.657,FINAL
1965-10-14,13.921,14.524,-0.603,FINAL
1965-10-15,13.892,14.486,-0.593,FINAL
1965-10-16,13.870,14.447,-0.578,FINAL
1965-10-17,13.840,14.409,-0.569,FINAL
1965-10-18,13.793,14.371,-0.577,FINAL
1965-10-19,13.749,14.332,-0.583,FINAL
1965-10-20,13.684,14.294,-0.610,FINAL
1965-10-21,13.648,14.256,-0.608,FINAL
1965-10-22,13.589,14.218,-0.630,FINAL
1965-10-23,13.578,14.181,-0.603,FINAL
1965-10-24,13.496,14.143,-0.647,FINAL
1965-10-25,13.356,14.106,-0.750,FINAL
1965-10-26,13.330,14.068,-0.739,FINAL
1965-10-27,13.354,14.031,-0.677,FINAL
1965-10-28,13.315,13.994,-0.679,FINAL
1965-10-29,13.197,13.958,-0.761,FINAL
1965-10-30,13.132,13.921,-0.790,FINAL
1965-10-31,13.133,13.885,-0.752,FINAL
1965-11-01,13.146,13.849,-0.703,FINAL
1965-11-02,13.129,13.813,-0.685,FINAL
1965-11-03,13.048,13.778,-0.729,FINAL
1965-11-04,12.927,13.742,-0.816,FINAL
1965-11-05,12.884,13.707,-0.823,FINAL
1965-11-06,12.951,13.672,-0.721,FINAL
1965-11-07,13.029,13.638,-0.609,FINAL
1965-11-08,12.981,13.603,-0.622,FINAL
1965-11-09,12.891,13.569,-0.678,FINAL
1965-11-10,12.784,13.535,-0.751,FINAL
1965-11-11,12.708,13.501,-0.793,FINAL
1965-11-12,12.636,13.468,-0.832,FINAL
1965-11-13,12.581,13.435,-0.854,FINAL
1965-11-14,12.607,13.402,-0.795,FINAL
1965-11-15,12.662,13.369,-0.707,FINAL
1965-11-16,12.662,13.337,-0.675,FINAL
1965-11-17,12.589,13.305,-0.716,FINAL
1965-11-18,12.623,13.274,-0.651,FINAL
1965-11-19,12.663,13.243,-0.580,FINAL
1965-11-20,12.658,13.213,-0.555,FINAL
1965-11-21,12.629,13.183,-0.553,FINAL
1965-11-22,12.625,13.153,-0.528,FINAL
1965-11-23,12.528,13.124,-0.597,FINAL
1965-11-24,12.443,13.096,-0.654,FINAL
1965-11-25,12.393,13.069,-0.676,FINAL
1965-11-26,12.383,13.042,-0.658,FINAL
1965-11-27,12.362,13.015,-0.653,FINAL
1965-11-28,12.366,12.989,-0.623,FINAL
1965-11-29,12.309,12.964,-0.655,FINAL
1965-11-30,12.227,12.940,-0.713,FINAL
1965-12-01,12.176,12.917,-0.740,FINAL
1965-12-02,12.203,12.894,-0.691,FINAL
1965-12-03,12.264,12.872,-0.608,FINAL
1965-12-04,12.295,12.850,-0.555,FINAL
1965-12-05,12.297,12.830,-0.533,FINAL
1965-12-06,12.247,12.810,-0.562,FINAL
1965-12-07,12.188,12.791,-0.602,FINAL
1965-12-08,12.164,12.772,-0.608,FINAL
1965-12-09,12.151,12.754,-0.604,FINAL
1965-12-10,12.173,12.737,-0.565,FINAL
1965-12-11,12.195,12.721,-0.526,FINAL
1965-12-12,12.156,12.705,-0.549,FINAL
1965-12-13,12.062,12.690,-0.628,FINAL
1965-12-14,12.021,12.675,-0.654,FINAL
1965-12-15,11.990,12.661,-0.670,FINAL
1965-12-16,11.898,12.647,-0.749,FINAL
1965-12-17,11.811,12.634,-0.823,FINAL
1965-12-18,11.721,12.621,-0.900,FINAL
1965-12-19,11.756,12.609,-0.853,FINAL
1965-12-20,11.785,12.597,-0.812,FINAL
1965-12-21,11.760,12.585,-0.826,FINAL
1965-12-22,11.803,12.574,-0.771,FINAL
1965-12-23,11.859,12.563,-0.705,FINAL
1965-12-24,11.849,12.553,-0.704,FINAL
1965-12-25,11.842,12.543,-0.701,FINAL
1965-12-26,11.830,12.533,-0.702,FINAL
1965-12-27,11.887,12.523,-0.637,FINAL
1965-12-28,11.926,12.514,-0.588,FINAL
1965-12-29,11.941,12.505,-0.564,FINAL
1965-12-30,11.954,12.496,-0.542,FINAL
1965-12-31,11.999,12.488,-0.489,FINAL
1966-01-01,11.966,12.480,-0.515,FINAL
1966-01-02,11.923,12.472,-0.550,FINAL
1966-01-03,11.926,12.465,-0.539,FINAL
1966-01-04,11.900,12.458,-0.559,FINAL
1966-01-05,11.825,12.452,-0.627,FINAL
1966-01-06,11.728,12.446,-0.718,FINAL
1966-01-07,11.653,12.440,-0.787,FINAL
1966-01-08,11.625,12.435,-0.810,FINAL
1966-01-09,11.574,12.431,-0.856,FINAL
1966-01-10,11.492,12.427,-0.935,FINAL
1966-01-11,11.518,12.423,-0.906,FINAL
1966-01-12,11.559,12.421,-0.862,FINAL
1966-01-13,11.568,12.418,-0.850,FINAL
1966-01-14,11.472,12.417,-0.945,FINAL
1966-01-15,11.422,12.416,-0.994,FINAL
1966-01-16,11.459,12.416,-0.957,FINAL
1966-01-17,11.498,12.417,-0.919,FINAL
1966-01-18,11.514,12.418,-0.904,FINAL
1966-01-19,11.554,12.420,-0.866,FINAL
1966-01-20,11.620,12.423,-0.803,FINAL
1966-01-21,11.650,12.426,-0.776,FINAL
1966-01-22,11.646,12.431,-0.785,FINAL
1966-01-23,11.700,12.436,-0.736,FINAL
1966-01-24,11.775,12.442,-0.667,FINAL
1966-01-25,11.904,12.448,-0.544,FINAL
1966-01-26,11.884,12.455,-0.571,FINAL
1966-01-27,11.831,12.463,-0.632,FINAL
1966-01-28,11.880,12.472,-0.593,FINAL
1966-01-29,11.906,12.482,-0.575,FINAL
1966-01-30,11.896,12.492,-0.596,FINAL
1966-01-31,11.906,12.502,-0.596,FINAL
1966-02-01,11.977,12.513,-0.537,FINAL
1966-02-02,11.957,12.525,-0.568,FINAL
1966-02-03,11.909,12.538,-0.629,FINAL
1966-02-04,11.865,12.551,-0.686,FINAL
1966-02-05,11.897,12.564,-0.667,FINAL
1966-02-06,11.978,12.578,-0.600,FINAL
1966-02-07,12.031,12.592,-0.561,FINAL
1966-02-08,12.048,12.607,-0.559,FINAL
1966-02-09,12.011,12.622,-0.611,FINAL
1966-02-10,11.968,12.638,-0.670,FINAL
1966-02-11,11.911,12.654,-0.743,FINAL
1966-02-12,11.891,12.671,-0.780,FINAL
1966-02-13,11.917,12.687,-0.771,FINAL
1966-02-14,11.977,12.705,-0.728,FINAL
1966-02-15,11.955,12.722,-0.767,FINAL
1966-02-16,11.968,12.740,-0.771,FINAL
1966-02-17,11.950,12.758,-0.808,FINAL
1966-02-18,11.911,12.776,-0.865,FINAL
1966-02-19,11.861,12.795,-0.934,FINAL
1966-02-20,11.934,12.814,-0.880,FINAL
1966-02-21,11.998,12.834,-0.836,FINAL
1966-02-22,12.048,12.854,-0.806,FINAL
1966-02-23,12.156,12.874,-0.718,FINAL
1966-02-24,12.311,12.895,-0.583,FINAL
1966-02-25,12.467,12.916,-0.448,FINAL
1966-02-26,12.570,12.937,-0.367,FINAL
1966-02-27,12.596,12.959,-0.363,FINAL
1966-02-28,12.599,12.981,-0.382,FINAL
1966-03-01,12.580,13.003,-0.424,FINAL
1966-03-02,12.528,13.026,-0.498,FINAL
1966-03-03,12.465,13.050,-0.585,FINAL
1966-03-04,12.467,13.074,-0.607,FINAL
1966-03-05,12.435,13.098,-0.663,FINAL
1966-03-06,12.417,13.122,-0.705,FINAL
1966-03-07,12.422,13.148,-0.726,FINAL
1966-03-08,12.432,13.173,-0.741,FINAL
1966-03-09,12.514,13.199,-0.685,FINAL
1966-03-10,12.621,13.225,-0.604,FINAL
1966-03-11,12.680,13.252,-0.572,FINAL
1966-03-12,12.721,13.279,-0.559,FINAL
1966-03-13,12.780,13.307,-0.527,FINAL
1966-03-14,12.771,13.335,-0.564,FINAL
1966-03-15,12.771,13.363,-0.592,FINAL
1966-03-16,12.750,13.392,-0.643,FINAL
1966-03-17,12.746,13.421,-0.675,FINAL
1966-03-18,12.701,13.451,-0.749,FINAL
1966-03-19,12.730,13.481,-0.751,FINAL
1966-03-20,12.761,13.511,-0.749,FINAL
1966-03-21,12.815,13.541,-0.726,FINAL
1966-03-22,12.869,13.572,-0.703,FINAL
1966-03-23,12.881,13.603,-0.722,FINAL
1966-03-24,12.948,13.634,-0.686,FINAL
1966-03-25,12.992,13.666,-0.673,FINAL
1966-03-26,13.083,13.697,-0.614,FINAL
1966-03-27,13.139,13.729,-0.591,FINAL
1966-03-28,13.185,13.761,-0.576,FINAL
1966-03-29,13.265,13.793,-0.528,FINAL
1966-03-30,13.332,13.826,-0.493,FINAL
1966-03-31,13.430,13.858,-0.428,FINAL
1966-04-01,13.481,13.891,-0.409,FINAL
1966-04-02,13.410,13.923,-0.514,FINAL
1966-04-03,13.348,13.956,-0.608,FINAL
1966-04-04,13.375,13.989,-0.614,FINAL
1966-04-05,13.405,14.022,-0.617,FINAL
1966-04-06,13.441,14.055,-0.613,FINAL
1966-04-07,13.474,14.087,-0.614,FINAL
1966-04-08,13.502,14.120,-0.618,FINAL
1966-04-09,13.540,14.153,-0.613,FINAL
1966-04-10,13.569,14.186,-0.618,FINAL
1966-04-11,13.575,14.219,-0.644,FINAL
1966-04-12,13.577,14.252,-0.675,FINAL
1966-04-13,13.607,14.285,-0.678,FINAL
1966-04-14,13.637,14.317,-0.680,FINAL
1966-04-15,13.639,14.350,-0.711,FINAL
1966-04-16,13.630,14.382,-0.752,FINAL
1966-04-17,13.632,14.415,-0.783,FINAL
1966-04-18,13.692,14.447,-0.755,FINAL
1966-04-19,13.747,14.479,-0.732,FINAL
1966-04-20,13.738,14.511,-0.773,FINAL
1966-04-21,13.736,14.543,-0.806,FINAL
1966-04-22,13.778,14.574,-0.796,FINAL
1966-04-23,13.831,14.606,-0.774,FINAL
1966-04-24,13.891,14.637,-0.746,FINAL
1966-04-25,13.900,14.668,-0.768,FINAL
1966-04-26,13.922,14.698,-0.777,FINAL
1966-04-27,13.904,14.729,-0.825,FINAL
1966-04-28,13.948,14.759,-0.811,FINAL
1966-04-29,13.997,14.789,-0.792,FINAL
1966-04-30,14.031,14.819,-0.788,FINAL
1966-05-01,14.088,14.849,-0.761,FINAL
1966-05-02,14.204,14.878,-0.674,FINAL
1966-05-03,14.246,14.907,-0.661,FINAL
1966-05-04,14.294,14.936,-0.642,FINAL
1966-05-05,14.360,14.965,-0.604,FINAL
1966-05-06,14.409,14.993,-0.584,FINAL
1966-05-07,14.436,15.021,-0.585,FINAL
1966-05-08,14.421,15.050,-0.629,FINAL
1966-05-09,14.383,15.078,-0.694,FINAL
1966-05-10,14.380,15.105,-0.725,FINAL
1966-05-11,14.402,15.133,-0.731,FINAL
1966-05-12,14.458,15.161,-0.702,FINAL
1966-05-13,14.531,15.188,-0.657,FINAL
1966-05-14,14.563,15.215,-0.652,FINAL
1966-05-15,14.577,15.243,-0.666,FINAL
1966-05-16,14.617,15.270,-0.653,FINAL
1966-05-17,14.693,15.297,-0.603,FINAL
1966-05-18,14.697,15.324,-0.627,FINAL
1966-05-19,14.688,15.351,-0.663,FINAL
1966-05-20,14.724,15.378,-0.654,FINAL
1966-05-21,14.775,15.405,-0.630,FINAL
1966-05-22,14.789,15.432,-0.643,FINAL
1966-05-23,14.803,15.459,-0.656,FINAL
1966-05-24,14.909,15.486,-0.577,FINAL
1966-05-25,14.924,15.512,-0.588,FINAL
1966-05-26,14.982,15.539,-0.557,FINAL
1966-05-27,15.007,15.566,-0.558,FINAL
1966-05-28,15.029,15.592,-0.563,FINAL
1966-05-29,15.099,15.618,-0.519,FINAL
1966-05-30,15.175,15.644,-0.469,FINAL
1966-05-31,15.189,15.670,-0.481,FINAL
1966-06-01,15.248,15.696,-0.448,FINAL
1966-06-02,15.307,15.721,-0.414,FINAL
1966-06-03,15.362,15.746,-0.385,FINAL
1966-06-04,15.423,15.771,-0.347,FINAL
1966-06-05,15.362,15.795,-0.433,FINAL
1966-06-06,15.331,15.819,-0.487,FINAL
1966-06-07,15.375,15.842,-0.467,FINAL
1966-06-08,15.447,15.864,-0.417,FINAL
1966-06-09,15.469,15.886,-0.417,FINAL
1966-06-10,15.423,15.907,-0.484,FINAL
1966-06-11,15.357,15.928,-0.571,FINAL
1966-06-12,15.330,15.948,-0.618,FINAL
1966-06-13,15.355,15.967,-0.613,FINAL
1966-06-14,15.442,15.985,-0.543,FINAL
1966-06-15,15.472,16.003,-0.531,FINAL
1966-06-16,15.475,16.020,-0.544,FINAL
1966-06-17,15.462,16.035,-0.573,FINAL
1966-06-18,15.456,16.050,-0.594,FINAL
1966-06-19,15.484,16.064,-0.581,FINAL
1966-06-20,15.509,16.078,-0.569,FINAL
1966-06-21,15.493,16.090,-0.597,FINAL
1966-06-22,15.493,16.102,-0.608,FINAL
1966-06-23,15.477,16.112,-0.636,FINAL
1966-06-24,15.507,16.122,-0.615,FINAL
1966-06-25,15.585,16.131,-0.546,FINAL
1966-06-26,15.671,16.140,-0.469,FINAL
1966-06-27,15.712,16.148,-0.436,FINAL
1966-06-28,15.739,16.155,-0.416,FINAL
1966-06-29,15.711,16.161,-0.450,FINAL
1966-06-30,15.679,16.167,-0.488,FINAL
1966-07-01,15.756,16.173,-0.417,FINAL
1966-07-02,15.780,16.178,-0.398,FINAL
1966-07-03,15.768,16.183,-0.415,FINAL
1966-07-04,15.756,16.187,-0.431,FINAL
1966-07-05,15.811,16.191,-0.380,FINAL
1966-07-06,15.825,16.195,-0.370,FINAL
1966-07-07,15.781,16.199,-0.418,FINAL
1966-07-08,15.772,16.202,-0.430,FINAL
1966-07-09,15.772,16.206,-0.434,FINAL
1966-07-10,15.805,16.209,-0.404,FINAL
1966-07-11,15.846,16.213,-0.367,FINAL
1966-07-12,15.904,16.216,-0.312,FINAL
1966-07-13,15.862,16.220,-0.357,FINAL
1966-07-14,15.768,16.223,-0.455,FINAL
1966-07-15,15.829,16.227,-0.397,FINAL
1966-07-16,15.876,16.230,-0.355,FINAL
1966-07-17,15.889,16.234,-0.345,FINAL
1966-07-18,15.884,16.237,-0.353,FINAL
1966-07-19,15.851,16.241,-0.389,FINAL
1966-07-20,15.839,16.244,-0.405,FINAL
1966-07-21,15.885,16.248,-0.363,FINAL
1966-07-22,15.872,16.251,-0.379,FINAL
1966-07-23,15.837,16.254,-0.417,FINAL
1966-07-24,15.820,16.257,-0.437,FINAL
1966-07-25,15.821,16.260,-0.439,FINAL
1966-07-26,15.826,16.262,-0.436,FINAL
1966-07-27,15.785,16.264,-0.479,FINAL
1966-07-28,15.765,16.265,-0.501,FINAL
1966-07-29,15.827,16.266,-0.439,FINAL
1966-07-30,15.839,16.267,-0.427,FINAL
1966-07-31,15.790,16.266,-0.476,FINAL
1966-08-01,15.842,16.265,-0.423,FINAL
1966-08-02,15.892,16.264,-0.371,FINAL
1966-08-03,15.859,16.261,-0.403,FINAL
1966-08-04,15.786,16.258,-0.472,FINAL
1966-08-05,15.684,16.254,-0.569,FINAL
1966-08-06,15.606,16.249,-0.642,FINAL
1966-08-07,15.583,16.243,-0.659,FINAL
1966-08-08,15.578,16.235,-0.657,FINAL
1966-08-09,15.565,16.227,-0.662,FINAL
1966-08-10,15.564,16.218,-0.655,FINAL
1966-08-11,15.560,16.208,-0.648,FINAL
1966-08-12,15.561,16.197,-0.637,FINAL
1966-08-13,15.531,16.185,-0.654,FINAL
1966-08-14,15.510,16.172,-0.663,FINAL
1966-08-15,15.493,16.158,-0.665,FINAL
1966-08-16,15.496,16.144,-0.647,FINAL
1966-08-17,15.534,16.128,-0.594,FINAL
1966-08-18,15.501,16.111,-0.611,FINAL
1966-08-19,15.445,16.094,-0.649,FINAL
1966-08-20,15.490,16.076,-0.585,FINAL
1966-08-21,15.497,16.057,-0.560,FINAL
1966-08-22,15.478,16.037,-0.560,FINAL
1966-08-23,15.399,16.017,-0.619,FINAL
1966-08-24,15.369,15.997,-0.628,FINAL
1966-08-25,15.417,15.976,-0.559,FINAL
1966-08-26,15.451,15.954,-0.503,FINAL
1966-08-27,15.388,15.932,-0.544,FINAL
1966-08-28,15.404,15.910,-0.506,FINAL
1966-08-29,15.431,15.887,-0.456,FINAL
1966-08-30,15.342,15.865,-0.523,FINAL
1966-08-31,15.240,15.842,-0.601,FINAL
1966-09-01,15.126,15.818,-0.692,FINAL
1966-09-02,15.060,15.795,-0.735,FINAL
1966-09-03,15.049,15.771,-0.723,FINAL
1966-09-04,15.011,15.748,-0.737,FINAL
1966-09-05,14.991,15.724,-0.733,FINAL
1966-09-06,15.001,15.700,-0.699,FINAL
1966-09-07,15.034,15.676,-0.642,FINAL
1966-09-08,14.983,15.652,-0.669,FINAL
1966-09-09,14.911,15.627,-0.716,FINAL
1966-09-10,14.894,15.603,-0.708,FINAL
1966-09-11,14.842,15.578,-0.735,FINAL
1966-09-12,14.823,15.553,-0.730,FINAL
1966-09-13,14.866,15.528,-0.662,FINAL
1966-09-14,14.892,15.502,-0.611,FINAL
1966-09-15,14.855,15.477,-0.621,FINAL
1966-09-16,14.789,15.450,-0.662,FINAL
1966-09-17,14.752,15.424,-0.672,FINAL
1966-09-18,14.778,15.397,-0.619,FINAL
1966-09-19,14.740,15.370,-0.630,FINAL
1966-09-20,14.664,15.342,-0.678,FINAL
1966-09-21,14.679,15.314,-0.635,FINAL
1966-09-22,14.704,15.285,-0.581,FINAL
1966-09-23,14.762,15.256,-0.494,FINAL
1966-09-24,14.815,15.226,-0.411,FINAL
1966-09-25,14.820,15.196,-0.375,FINAL
1966-09-26,14.832,15.165,-0.333,FINAL
1966-09-27,14.822,15.133,-0.311,FINAL
1966-09-28,14.725,15.101,-0.376,FINAL
1966-09-29,14.625,15.068,-0.443,FINAL
1966-09-30,14.515,15.035,-0.520,FINAL
1966-10-01,14.415,15.001,-0.586,FINAL
1966-10-02,14.353,14.967,-0.613,FINAL
1966-10-03,14.324,14.932,-0.608,FINAL
1966-10-04,14.254,14.896,-0.642,FINAL
1966-10-05,14.199,14.861,-0.662,FINAL
1966-10-06,14.162,14.824,-0.662,FINAL
1966-10-07,14.168,14.788,-0.620,FINAL
1966-10-08,14.149,14.751,-0.601,FINAL
1966-10-09,14.101,14.714,-0.612,FINAL
1966-10-10,14.010,14.676,-0.666,FINAL
1966-10-11,13.927,14.638,-0.711,FINAL
1966-10-12,13.858,14.600,-0.742,FINAL
1966-10-13,13.815,14.562,-0.747,FINAL
1966-10-14,13.788,14.524,-0.736,FINAL
1966-10-15,13.650,14.486,-0.836,FINAL
1966-10-16,13.525,14.447,-0.922,FINAL
1966-10-17,13.443,14.409,-0.966,FINAL
1966-10-18,13.371,14.371,-0.999,FINAL
1966-10-19,13.340,14.332,-0.992,FINAL
1966-10-20,13.306,14.294,-0.988,FINAL
